,advertising_id,recency,frequency,monetary,r,f,RFM
38228,5eb1dadb-f47e-4696-8b24-bed16f2174e4,5,7,,5,3,Potential Loyalists
38229,65f6f63f-603c-49aa-a588-ea296c4abfdc,5,7,,5,3,Potential Loyalists
38230,58e742f2-5f87-4d4e-9e49-273ce3902dbf,5,7,,5,3,Potential Loyalists
38231,682b133c-b196-437f-8ed9-e6083144d71d,1,7,,5,3,Potential Loyalists
38232,263fb82e-0df2-403d-9e1b-87ee500ddb57,5,7,,5,3,Potential Loyalists
38233,aba1745b-fac7-4be5-bd14-b9b992b343cd,5,7,,5,3,Potential Loyalists
38234,b216d64a-c51e-437a-a9b5-7f4ddd49a217,5,7,,5,3,Potential Loyalists
38235,3f997b5d-f979-453c-a6ad-584930ce421e,5,7,,5,3,Potential Loyalists
38236,799a1caa-ea86-4d98-81e0-9b0779dea017,5,7,,5,3,Potential Loyalists
38237,c5c4871b-0f01-46fe-a897-d355355d9c2b,1,7,,5,3,Potential Loyalists
38238,08720baf-d187-4a10-a022-7a942f57814d,47,7,,1,3,At Risk
38239,8070c7de-f8f8-4e8a-8ec1-a3e4f2023058,35,7,,1,3,At Risk
38240,f8366422-172d-4c9d-a13e-1506862ce1fc,48,7,,1,3,At Risk
38241,334e28f2-4e06-4bdb-a7cc-601a242a2dbf,36,7,,1,3,At Risk
38242,e3374ee5-885a-4fc4-a818-55baf3d0eb02,45,7,,1,3,At Risk
38243,468c9b87-7ab3-4d27-9a42-256ae83b087f,47,7,,1,3,At Risk
38244,e74c84fc-4004-48f8-9115-3a32e2f2875c,45,7,,1,3,At Risk
38245,b3aab267-bec0-4de4-82e2-981ab729393a,48,7,,1,3,At Risk
38246,b7cef130-a804-4425-8265-7bcdef7bc7b2,46,7,,1,3,At Risk
38247,ad51dded-3be3-4cb5-b728-a1cf54b1fd4c,47,7,,1,3,At Risk
38248,3da1dd82-b1ee-401d-a43b-8baa74061bcb,47,7,,1,3,At Risk
38249,2ebc4a59-3523-49e8-903e-f1494bd3153d,48,7,,1,3,At Risk
38250,6deab114-69e2-455a-bbd6-c736b083ea33,48,7,,1,3,At Risk
38251,4224eb30-9732-4581-a0a3-c0a683441118,45,7,,1,3,At Risk
38252,2c49f0b0-3caa-4b70-8174-8bfd5a67cecf,47,7,,1,3,At Risk
38253,beefcd57-a93b-4a9b-9896-fcc2b9a17a9f,45,7,,1,3,At Risk
38254,083a4044-33e2-472d-8808-34768d4019c1,48,7,,1,3,At Risk
38255,93c3abcd-894a-4132-afaa-a3d3c67133e7,47,7,,1,3,At Risk
38256,4eeda27b-0a68-4830-bca7-3d9e14a6fac8,47,7,,1,3,At Risk
38257,82d9fd8b-39ea-432e-b489-426ff8fd4753,45,7,,1,3,At Risk
38258,6a5a3a4a-d671-4b6b-9abe-3f75016ab657,3,7,,5,3,Potential Loyalists
38259,097c8e78-529e-4ef2-bf7e-ae9ab11dab99,3,7,,5,3,Potential Loyalists
38260,4edba513-3e5d-45ad-b132-ff1175c03a67,3,7,,5,3,Potential Loyalists
38261,d5100fa7-7d75-42cd-ae38-7ab89519c647,3,7,,5,3,Potential Loyalists
38262,9b1be6a5-e8eb-4063-a01a-44449bea71a0,46,7,,1,3,At Risk
38263,d83b8568-5dae-43fa-b89c-e1aa1d8c17a4,45,7,,1,3,At Risk
38264,69d8f157-a031-48ef-abc2-0f5b17e9b391,19,7,,3,3,Need Attention
38265,727f2ec7-8ed6-491e-a918-fbd1aef063e7,46,7,,1,3,At Risk
38266,3b8c1606-001e-4e7e-b808-c73db59bc53c,42,7,,1,3,At Risk
38267,78d32783-ccdb-4ffb-955b-b10f4dd3fef8,46,7,,1,3,At Risk
38268,0e46e3d2-2cba-4a37-bb0c-c0dddebc377b,33,7,,1,3,At Risk
38269,39ecc8b1-c074-4511-9616-daed42fef237,42,7,,1,3,At Risk
38270,94b15efc-0565-4206-8562-0d0164ef5d69,35,7,,1,3,At Risk
38271,a757d8d8-1618-40ef-be0c-a1e48ac4c9b3,34,7,,1,3,At Risk
38272,0fcf4d91-2234-4918-959f-a6ce3258ed39,35,7,,1,3,At Risk
38273,7ca19496-f6cd-4de6-b963-e5f7713ebc73,31,7,,2,3,At Risk
38274,5e49bb15-acfd-44fa-99d9-616bfcbf76a9,34,7,,1,3,At Risk
38275,d5d80b41-4956-45cc-843b-e31e8a886747,24,7,,2,3,At Risk
38276,f9777365-e1fe-4a21-bcc5-7ea45bccc4f5,35,7,,1,3,At Risk
38277,6135c175-448c-4006-99e8-892bb9d9e693,35,7,,1,3,At Risk
38278,631ef17e-23cf-4801-9c0a-5f8bc08a2f24,35,7,,1,3,At Risk
38279,7ebf4bbf-5b80-474a-869c-e58e7c4898f2,34,7,,1,3,At Risk
38280,7e3c50d1-03cb-4912-9981-26a907a02c09,34,7,,1,3,At Risk
38281,4f45d49d-9858-4ecd-92a1-42d487f0d8fb,30,7,,2,3,At Risk
38282,c96a3686-f24b-4759-8ef6-df6e599730d5,35,7,,1,3,At Risk
38283,a47dbe09-c40b-45be-8ae2-573947966d96,35,7,,1,3,At Risk
38284,869d8e59-428b-406a-ac36-abc17983942c,35,7,,1,3,At Risk
38285,c9abd177-999b-42dd-87cd-83a415dd13b5,18,7,,3,3,Need Attention
38286,eaf1fd86-ca8c-4659-805b-1dd9e57afd5a,18,7,,3,3,Need Attention
38287,08ee363e-c459-4a5a-a333-0a44eb5ae72d,22,7,,3,3,Need Attention
38288,4bbf56d2-2dd8-43a7-a95f-1736e1ded03e,22,7,,3,3,Need Attention
38289,7f171b9c-7dd5-4f93-ac6c-b99f6eec0f11,22,7,,3,3,Need Attention
38290,f4874a96-23f0-46d1-af04-5f8c3a4bde02,22,7,,3,3,Need Attention
38291,91952465-bee4-4dba-9e60-fd728d5b7d37,22,7,,3,3,Need Attention
38292,c89a9746-b213-4f31-a5f5-974ff9ef1f86,22,7,,3,3,Need Attention
38293,4a2f7593-708f-47bd-b1dc-18664094266a,22,7,,3,3,Need Attention
38294,d680b33d-fa14-4fb9-a27b-af3e68a731bf,22,7,,3,3,Need Attention
38295,11774200-d2fc-40e5-8082-a596cb522cec,19,7,,3,3,Need Attention
38296,3aa56f1a-dc61-4cd9-804a-7fc5f0794b2d,22,7,,3,3,Need Attention
38297,b7b394ea-f139-4cc9-8c48-bb32614c36e6,22,7,,3,3,Need Attention
38298,2d6fb68e-d8c6-40f9-85a0-53e77986830a,19,7,,3,3,Need Attention
38299,a1da221d-5192-4a42-bc64-a859ac073136,7,7,,5,3,Potential Loyalists
38300,d9206810-ff12-418f-a973-8ed9f746c1cb,6,7,,5,3,Potential Loyalists
38301,07377bb6-6b89-499a-b1e3-803d7438232c,20,7,,3,3,Need Attention
38302,63cd00de-7c8b-4c80-a561-230be9d04e1a,22,7,,3,3,Need Attention
38303,1187a9ca-0554-4094-962c-8f13ce4c87db,22,7,,3,3,Need Attention
38304,ee0a8428-300a-41e3-aa4c-30154a6dbcb6,18,7,,3,3,Need Attention
38305,9d0c8b0b-8fcf-47bc-9c25-d7ed6d09c1de,22,7,,3,3,Need Attention
38306,0300fa1d-3083-4265-bb69-ddbb6d0c854e,10,7,,4,3,Potential Loyalists
38307,41695ebe-2939-42d8-9eb9-14bde1f69ecd,22,7,,3,3,Need Attention
38308,e47acdeb-9f21-4ea0-8cd4-80141a73542f,20,7,,3,3,Need Attention
38309,975bbe6d-1109-40e9-a801-e991aa581c65,22,7,,3,3,Need Attention
38310,881c6c60-7e4f-432f-aded-9d8888ab9fc7,22,7,,3,3,Need Attention
38311,eaecfa2e-d51c-4829-bc4e-31424377a25b,22,7,,3,3,Need Attention
38312,c91eb8dc-5bbb-47f6-bc3f-6fd9139f6af2,17,7,,3,3,Need Attention
38313,5225805d-18e3-49f4-a086-0414b066b56d,22,7,,3,3,Need Attention
38314,1e77dcf6-6ca0-4d95-bcd2-3cb03957a440,22,7,,3,3,Need Attention
38315,1bac3b3b-809a-4ee5-abb3-d9771c9c0940,22,7,,3,3,Need Attention
38316,1b8330b2-2aa4-40a0-a012-d106d200a63d,18,7,,3,3,Need Attention
38317,82a412c8-cf55-4f18-aa39-36abb67ea5e6,22,7,,3,3,Need Attention
38318,c4d7b267-83ea-4740-a694-85a789de7a7b,22,7,,3,3,Need Attention
38319,96b70ac2-7756-4697-941a-ee21e6675547,22,7,,3,3,Need Attention
38320,065aaaf6-66d7-4161-bb4a-ce57d223872d,22,7,,3,3,Need Attention
38321,c53544a3-0c02-4a83-98a1-7ca57e7c8d47,22,7,,3,3,Need Attention
38322,3ec26309-35ef-4de5-a944-2f4b613bb11a,22,7,,3,3,Need Attention
38323,2e22f57c-a391-4ba6-9bbe-c4c66a8458dc,22,7,,3,3,Need Attention
38324,8f6f98cc-90bb-4d0f-ab5c-e5ea82b420c2,22,7,,3,3,Need Attention
38325,f83347b0-9ce5-4643-ae84-77c8cbda90c1,22,7,,3,3,Need Attention
38326,10f42b1b-1c73-470d-99de-210d6dd929d9,19,7,,3,3,Need Attention
38327,b5de2a98-48a2-4569-98c1-e70f93266ea6,20,7,,3,3,Need Attention
38328,a5ed6c71-5a42-40fe-bff1-4e6c46d3977f,22,7,,3,3,Need Attention
38329,810db302-bdc5-42e3-b08c-56bfaab5b131,22,7,,3,3,Need Attention
38330,6c9f8785-257b-4fa0-9f9e-041a69fa7fdc,22,7,,3,3,Need Attention
38331,57055d03-7c70-4ed0-9275-af9d386f096b,22,7,,3,3,Need Attention
38332,a09c639d-b105-47dd-bc5e-99cc0563dcc5,22,7,,3,3,Need Attention
38333,db7518d7-9fc1-45bd-9071-962ca453f0fb,22,7,,3,3,Need Attention
38334,5be8d0b4-5860-428c-8ad9-325849284120,36,7,,1,3,At Risk
38335,1976fe28-7a99-4e75-ac36-e2f4e286fa14,36,7,,1,3,At Risk
38336,b2a32c22-07d1-4afc-9905-4f0016564242,36,7,,1,3,At Risk
38337,a13f6ce6-e8bf-4a36-be54-1ae2c183d69a,36,7,,1,3,At Risk
38338,849b7ad7-f2ad-4032-97de-41ff1628b12c,24,7,,2,3,At Risk
38339,bce27460-9b8b-45ca-9aec-a026ec6a306c,36,7,,1,3,At Risk
38340,64f4a37e-1403-4b82-ad8e-2a0775e45500,36,7,,1,3,At Risk
38341,ced673fb-7fb4-4fd1-a349-91529658fec9,23,7,,3,3,Need Attention
38342,c7e78f49-7b46-47c3-971d-e3956fd83505,23,7,,3,3,Need Attention
38343,1e54f1ce-98e2-43c2-93de-4f9989894282,23,7,,3,3,Need Attention
38344,38614678-2035-407c-99b5-d88f04fc520a,23,7,,3,3,Need Attention
38345,c9f352a6-260a-4fea-ba0d-fb8ba829ae02,23,7,,3,3,Need Attention
38346,ae26f10b-85a1-49e9-9f4a-3bed9e009ba9,2,7,,5,3,Potential Loyalists
38347,a656bf9f-7fdd-4bc4-a9cf-f5dd804926b6,23,7,,3,3,Need Attention
38348,1de5c168-9f60-4287-bb5f-09c9b206f041,23,7,,3,3,Need Attention
38349,7e109174-81c9-49e6-8955-552b7858f3db,23,7,,3,3,Need Attention
38350,f6b36c7f-2e06-4d41-a3c3-cfea056cb4de,18,7,,3,3,Need Attention
38351,e7817cb5-e165-472d-8ca8-7c139448410e,23,7,,3,3,Need Attention
38352,ecbae083-3105-4488-affc-fd1eb665ecbe,23,7,,3,3,Need Attention
38353,fd324581-347b-41e3-ab14-73813cb494b6,23,7,,3,3,Need Attention
38354,6228be4e-91c1-4bf6-b6bc-39348a862308,23,7,,3,3,Need Attention
38355,119107b7-b333-43cb-a367-447656309659,20,7,,3,3,Need Attention
38356,45e76509-2224-4a2a-a72b-33a7561671e7,20,7,,3,3,Need Attention
38357,1030e5e9-940e-4360-9306-b67e2494de48,23,7,,3,3,Need Attention
38358,3b46e063-7c80-45ec-86b7-32a924be5623,23,7,,3,3,Need Attention
38359,e71a5c63-ee32-4607-ac58-838e4e9167b4,23,7,,3,3,Need Attention
38360,fa83e16e-cb73-4f8d-9b0b-b1d928f6bfdf,23,7,,3,3,Need Attention
38361,e6cc4866-5da6-4574-ad4f-686f722cf6ea,23,7,,3,3,Need Attention
38362,50c65eb5-4218-4ec1-a061-04ed34f8bdaf,17,7,,3,3,Need Attention
38363,5bd4f9c2-4b5e-4b7f-b85f-cd18521cf36e,10,7,,4,3,Potential Loyalists
38364,e335b8fd-e6d6-4ecb-ba34-9c9570d4f5ca,23,7,,3,3,Need Attention
38365,08c0432a-6ffc-4a40-8388-e9a8c143538f,7,7,,5,3,Potential Loyalists
38366,05e1b6ca-85f6-4255-92ae-39ba3da0f3e7,23,7,,3,3,Need Attention
38367,9f250ffb-4748-4b37-8824-467b2ce5e8b2,23,7,,3,3,Need Attention
38368,1f0d38d7-3836-4ac9-ac15-c00d66f35b65,23,7,,3,3,Need Attention
38369,e6940896-7e07-4520-8e5f-1b8459c4e45b,23,7,,3,3,Need Attention
38370,bacc2b9b-743c-4864-a571-f4c290ccd86e,23,7,,3,3,Need Attention
38371,114cdf89-77a2-47a8-b6fe-21838c560363,23,7,,3,3,Need Attention
38372,af46463f-8c57-476b-8f65-3942a79207ae,20,7,,3,3,Need Attention
38373,8feed609-aa84-4553-aa35-dbde1af49821,23,7,,3,3,Need Attention
38374,83f1d44c-e3fc-43da-9db2-60a5d1a11db7,23,7,,3,3,Need Attention
38375,5f7a25f8-0667-4e98-8b93-97f119058908,7,7,,5,3,Potential Loyalists
38376,c923392a-37a3-499e-9db9-291461243e16,23,7,,3,3,Need Attention
38377,d2ce0758-2d42-4225-83d3-36f38db5b8bd,23,7,,3,3,Need Attention
38378,0b79ee39-ea58-4b4f-85a0-7740556e49fb,23,7,,3,3,Need Attention
38379,f10c89c7-eac4-4545-a95e-a266d7b0394e,19,7,,3,3,Need Attention
38380,743e4921-2b3f-49f4-a250-facb87cb06b4,23,7,,3,3,Need Attention
38381,7d66e870-62a3-4828-aafc-86569539de33,20,7,,3,3,Need Attention
38382,3bfa2f47-d4b3-4f36-9f82-04c8fbd43313,20,7,,3,3,Need Attention
38383,8823e60d-85cc-420c-902c-a61e58b04fa8,23,7,,3,3,Need Attention
38384,3c81c87f-3a4d-4502-ae13-55e981068d64,23,7,,3,3,Need Attention
38385,36bb557f-121e-491d-b5fd-8d318c6a4bfe,8,7,,5,3,Potential Loyalists
38386,aa07a632-f4e6-4e5a-a665-69a02e50562a,6,7,,5,3,Potential Loyalists
38387,2c93f4e7-67ca-45c6-9e6f-ec7fa7dfde76,8,7,,5,3,Potential Loyalists
38388,fcabf781-4c7c-42e4-bca1-2b16a7df0d66,7,7,,5,3,Potential Loyalists
38389,132900d7-3729-4113-b9dc-d15c9a56b838,7,7,,5,3,Potential Loyalists
38390,f33274d5-7ad8-46ab-83bd-f389b609de88,8,7,,5,3,Potential Loyalists
38391,62ce7860-cd92-4ed8-89f5-466df026a84f,8,7,,5,3,Potential Loyalists
38392,5bb4185e-4719-4e4c-a7d4-4d93758defb1,8,7,,5,3,Potential Loyalists
38393,9a81c0a1-ff03-4997-8d57-d0ceafa34729,7,7,,5,3,Potential Loyalists
38394,9ba08d2a-826b-4423-ad3c-3824e427b6b7,7,7,,5,3,Potential Loyalists
38395,8fef6155-d836-43ef-b5cb-f03418c99eed,8,7,,5,3,Potential Loyalists
38396,5862e99c-0139-4245-a206-4c4c0b979cff,8,7,,5,3,Potential Loyalists
38397,349c7ca0-2547-4919-a2d2-e35c1452e504,7,7,,5,3,Potential Loyalists
38398,ee25c072-d55f-4cb7-a9be-33101e8a1540,40,7,,1,3,At Risk
38399,6664d979-aa48-4b07-a4d4-d3d26980e0b5,40,7,,1,3,At Risk
38400,646422d9-3be2-4fe4-a70d-2978f139d001,40,7,,1,3,At Risk
38401,d3d0923d-7380-4de4-9cf0-ab852a4eeea3,40,7,,1,3,At Risk
38402,0ed8f4d2-df1d-4218-99c0-e448d4db1558,40,7,,1,3,At Risk
38403,b86a55a5-86a3-4ede-ba02-a053dd5c217e,40,7,,1,3,At Risk
38404,3eb137ab-8b82-44a8-8eef-74322d11c34c,37,7,,1,3,At Risk
38405,39175cfd-bc17-4b5e-aa65-9b0b52a08fd0,34,7,,1,3,At Risk
38406,0be4f77a-36a4-4e61-ae6c-3183fd109e30,34,7,,1,3,At Risk
38407,f29e6291-a12d-4796-9ff1-0df4256a63d4,34,7,,1,3,At Risk
38408,6d3e4cb4-bba3-43dd-aca8-e328c0433f4f,33,7,,1,3,At Risk
38409,5537e7be-2495-4d31-9111-9eeef9d53ffd,34,7,,1,3,At Risk
38410,9d6ad9d0-1dc2-44d4-b52f-1731ab1b2f5e,24,7,,2,3,At Risk
38411,6f0ed3a1-7fe0-4ba7-88bc-9abfead674a2,34,7,,1,3,At Risk
38412,e21ef791-fb72-40e9-8f32-e15681d4d261,34,7,,1,3,At Risk
38413,ae2645f3-5df4-4c3b-bbe1-03ed604470e7,34,7,,1,3,At Risk
38414,debe21d1-7446-4f80-92d3-756eac139dc8,33,7,,1,3,At Risk
38415,2b05cde9-e3bb-48b5-8b17-216cea4877d1,42,7,,1,3,At Risk
38416,31ffbc18-bb66-4f07-8f4a-8cd200fc91f1,37,7,,1,3,At Risk
38417,d270fd4b-3caf-4d6f-af3c-46f99ecc61c6,43,7,,1,3,At Risk
38418,889e400f-fadb-4edf-b276-d3adbfbdf2b5,43,7,,1,3,At Risk
38419,f27d7bf6-1b94-49f6-9f8f-fbcb6944a91f,43,7,,1,3,At Risk
38420,ab3e97f1-ff00-4e75-bcec-166595b3ce33,44,7,,1,3,At Risk
38421,24858b86-c93e-4596-9612-518eee11f3d4,44,7,,1,3,At Risk
38422,29efc6ac-e240-4745-a668-19eca10c0661,44,7,,1,3,At Risk
38423,b675c6b0-f0bb-476b-8e01-93e591868642,33,7,,1,3,At Risk
38424,1fe39b57-d9e3-4a5c-a934-00885399e6c8,44,7,,1,3,At Risk
38425,71190e5b-7879-4e5b-8965-e42ca13e4067,43,7,,1,3,At Risk
38426,6de01866-ae99-4c29-afb0-63f9d655b63d,32,7,,1,3,At Risk
38427,bdbb72e7-3a19-49b8-96ff-333c6d3e49af,44,7,,1,3,At Risk
38428,222b5b57-7472-426a-948b-a278c88e8f54,44,7,,1,3,At Risk
38429,62eb233e-3a51-4523-a369-a05a096c4eaf,42,7,,1,3,At Risk
38430,b23cf8d1-2eed-4166-8750-30d55072b825,44,7,,1,3,At Risk
38431,74b51d50-6e4a-49f9-aa57-755aaa9f7ec0,44,7,,1,3,At Risk
38432,f89d0bde-c8b6-4c25-8d2c-0da58162c525,44,7,,1,3,At Risk
38433,b26c167c-ac83-4eda-9f2e-192c8533a9d5,43,7,,1,3,At Risk
38434,4936c644-9fd0-4a51-84fb-e95b5018434d,1,7,,5,3,Potential Loyalists
38435,951344db-39d8-4318-8a57-3715a80f22f6,1,7,,5,3,Potential Loyalists
38436,e844da40-a81d-487c-bc34-b8ae82a1ec39,1,7,,5,3,Potential Loyalists
38437,0094c8bb-7956-4896-92f1-0ffed35aaa50,1,7,,5,3,Potential Loyalists
38438,d2d0eaa0-0aaa-4f59-a0ff-fd059a5a7d8d,1,7,,5,3,Potential Loyalists
38439,0754556c-6b04-4ede-bc95-f8a793c5a290,42,7,,1,3,At Risk
38440,9407a013-142e-41d1-8abc-ab2fb7146098,42,7,,1,3,At Risk
38441,0e6e8ec9-ba89-4d31-89b9-7392757435a8,42,7,,1,3,At Risk
38442,176d56f1-9001-4716-8d7a-55e3ae359f16,32,7,,1,3,At Risk
38443,4268dd20-b38f-42ab-bcc5-65d77f93be5a,42,7,,1,3,At Risk
38444,d34f0924-fdf6-4a7a-8300-e106a0c1490a,42,7,,1,3,At Risk
38445,4d57e52f-bc4b-400a-9a6d-2521af824e16,6,7,,5,3,Potential Loyalists
38446,fd76ae7e-0397-4909-8d5e-bf7176b9c754,42,7,,1,3,At Risk
38447,be2006f4-31b1-452b-87ee-e927987e51d8,42,7,,1,3,At Risk
38448,378b9795-82e0-47ed-9ca9-d7fcd2804d64,42,7,,1,3,At Risk
38449,6ca65547-dedc-4ff8-a0ae-08c7c0134172,31,7,,2,3,At Risk
38450,765dcbbc-3db4-46ec-9268-0087fd32454c,33,7,,1,3,At Risk
38451,c50d1d3c-1b7d-4ab3-a68e-31478c69ee0b,17,7,,3,3,Need Attention
38452,9d46d579-6bd3-415d-9783-5cc228de6e8c,33,7,,1,3,At Risk
38453,fb7d7575-579b-4a48-82ad-40d44c9d1078,31,7,,2,3,At Risk
38454,418a734e-a427-4110-a636-70acb5054dbe,31,7,,2,3,At Risk
38455,d70c998f-e70e-4cb7-8cc2-35de6820854d,30,7,,2,3,At Risk
38456,ba5b4c50-7d6e-41cf-9f10-fdb79c5344c4,33,7,,1,3,At Risk
38457,9c10857b-d988-47c6-a32d-ced6a111216f,33,7,,1,3,At Risk
38458,2757088d-3a19-4645-8b69-e734a5bc973b,45,7,,1,3,At Risk
38459,e1542fdd-4e32-41e2-a942-021513ee7adc,45,7,,1,3,At Risk
38460,c91f39d8-2fcf-4fa4-9697-f4f59a1fad7f,43,7,,1,3,At Risk
38461,e72ff48c-b3f7-4978-839b-bd777194f17e,6,7,,5,3,Potential Loyalists
38462,0e7a6b53-169a-493d-9c94-38cb0d889e44,43,7,,1,3,At Risk
38463,3f9cd7b2-da13-4fc1-bfd8-c2a517bb58d8,26,7,,2,3,At Risk
38464,513978dd-fdba-479e-8231-735e7d7a6044,31,7,,2,3,At Risk
38465,0615d887-1bc0-47fa-90d9-83dc4cfa702b,17,7,,3,3,Need Attention
38466,3a5f8148-2cd4-43a6-b8af-436c334ac118,15,7,,4,3,Potential Loyalists
38467,74f0616d-df7b-4131-97e9-447e303efca6,18,7,,3,3,Need Attention
38468,122f10c3-b9fe-4169-8336-a6a3e2fccd2d,18,7,,3,3,Need Attention
38469,b1dac143-7bd0-4430-8b2e-c9cb58716b06,17,7,,3,3,Need Attention
38470,7a0a04e9-178f-42bf-b0f1-99a92796d5d5,15,7,,4,3,Potential Loyalists
38471,bb2d4f2d-8996-4152-aaed-cdcdc61a3da9,18,7,,3,3,Need Attention
38472,2ab0cf7d-5181-47a4-a008-03aa2b63c9d7,15,7,,4,3,Potential Loyalists
38473,0a8afc23-3f43-4207-837b-298c118a8f55,17,7,,3,3,Need Attention
38474,1885d925-b770-44cd-b09a-96699f2d59c8,17,7,,3,3,Need Attention
38475,4bc9e09a-e557-4618-a926-43033d91f6c8,18,7,,3,3,Need Attention
38476,5e05dab0-d6e8-4839-83ee-c356ae333a08,18,7,,3,3,Need Attention
38477,01c32f2e-1fab-479e-befb-3293a6f122ec,17,7,,3,3,Need Attention
38478,e3a757e1-8c5b-401b-b42c-69ea3efa2850,18,7,,3,3,Need Attention
38479,a9f0f470-dd06-4c54-bf48-fdb75ce2073a,18,7,,3,3,Need Attention
38480,208bf0c2-1891-415b-ae4f-bd920deab6b3,18,7,,3,3,Need Attention
38481,6a459169-1f53-472a-8762-4b2cadbea3d9,18,7,,3,3,Need Attention
38482,3b568916-f979-4ef3-a060-5325e655fd8b,18,7,,3,3,Need Attention
38483,8a27c8ec-3748-40e8-bfed-bba91e98588c,18,7,,3,3,Need Attention
38484,9ed4d2a1-3291-4dca-a491-21fda468fe01,18,7,,3,3,Need Attention
38485,1dfbb306-1c96-41b5-b000-abdd8f989e74,18,7,,3,3,Need Attention
38486,07f5e11e-ea49-4b55-9c27-5b336a162e18,18,7,,3,3,Need Attention
38487,fcd757eb-9f5d-4b0d-ac93-1106e83d0f96,18,7,,3,3,Need Attention
38488,11e34c3e-e3ac-4b12-950a-7e22736cebc9,18,7,,3,3,Need Attention
38489,66e33ebe-aac1-4700-83e4-80d54fe36957,2,7,,5,3,Potential Loyalists
38490,022c77b8-3fb7-461f-a8ba-776e0acc3664,2,7,,5,3,Potential Loyalists
38491,d0acfd0f-1719-4e3b-92e4-0764d041492c,31,7,,2,3,At Risk
38492,7cb5ddd9-3e15-402f-a030-98826970d169,31,7,,2,3,At Risk
38493,91775899-8102-4ee7-ad4b-99a2fdeac9b0,31,7,,2,3,At Risk
38494,99ed93aa-fdbd-4d7b-85f7-71c9969b1304,30,7,,2,3,At Risk
38495,4f7a20be-3203-4410-9899-1cdb6a1bc063,30,7,,2,3,At Risk
38496,ffee29e0-b9e9-40bd-bc39-5c91ad89f0d9,30,7,,2,3,At Risk
38497,4b401a4a-028b-4cfe-b083-c86d823c5eb4,31,7,,2,3,At Risk
38498,a306e069-e01d-4e3a-8c51-0397c8561971,30,7,,2,3,At Risk
38499,e57caafc-f0bd-413a-86fa-97105e9e9c69,30,7,,2,3,At Risk
38500,3e94ac83-8a46-4e17-81b8-af66c65c2510,30,7,,2,3,At Risk
38501,21809c4e-f8c8-484a-831c-aa64accb8aa4,31,7,,2,3,At Risk
38502,2f2103e5-d755-42b3-91da-a0f0bfffddde,31,7,,2,3,At Risk
38503,f8c74083-36a0-4566-a47e-52e70aa3e3e1,31,7,,2,3,At Risk
38504,c2239452-7a17-4d52-adb9-412d7edf4759,30,7,,2,3,At Risk
38505,2dc881f2-0b29-467b-9820-5695cf09fa14,26,7,,2,3,At Risk
38506,4619e494-e72c-4708-8440-2c33c5708e36,30,7,,2,3,At Risk
38507,6ba004da-66f3-463a-b446-02e56ea36d8c,32,7,,1,3,At Risk
38508,df599ad2-abf9-448b-a8bf-91079bab96ab,32,7,,1,3,At Risk
38509,424d150c-8c74-45db-af4f-2529231478c0,26,7,,2,3,At Risk
38510,2ab5c010-c8cc-4100-8438-3416d5ab5f75,32,7,,1,3,At Risk
38511,83468c75-0c50-4d1e-8223-030ac555eac4,32,7,,1,3,At Risk
38512,384a38b2-ee67-40e6-9476-4feee103480c,32,7,,1,3,At Risk
38513,124ee8be-b5d7-493e-b0f0-4c2b204561ca,32,7,,1,3,At Risk
38514,b3d9b042-8ddb-4c78-bd07-e629a0505ae1,26,7,,2,3,At Risk
38515,1bbbfec9-59b8-41d2-a0d4-bc264c8bb46e,30,7,,2,3,At Risk
38516,f3b19ce8-3435-41c5-a352-92a1cff0c21c,32,7,,1,3,At Risk
38517,1476d13c-936f-45e7-98ec-ffc0e97f064b,32,7,,1,3,At Risk
38518,28033c52-1511-474a-81e2-db6760173348,30,7,,2,3,At Risk
38519,a9551263-d3dc-4e15-91a3-60b0691c511b,32,7,,1,3,At Risk
38520,b33e3532-1d95-4841-a4b6-b8667d0ee0e4,15,7,,4,3,Potential Loyalists
38521,ab087d2a-0f90-48b3-af48-9f98cb50c192,43,7,,1,3,At Risk
38522,dfd58844-e97e-4890-8477-df9f11f865cd,43,7,,1,3,At Risk
38523,3c4843d0-a399-45a3-9591-250cecac3116,43,7,,1,3,At Risk
38524,44ad7f73-3a1e-47d9-8114-ff2d1c19f886,6,7,,5,3,Potential Loyalists
38525,fbe62bf0-5c4c-42e7-8d23-253c45387ae1,11,7,,4,3,Potential Loyalists
38526,5d3d6662-d6a3-42ab-a110-d64cdb2558a7,11,7,,4,3,Potential Loyalists
38527,c91b2827-ced8-4712-809f-c6ad3fbf16b9,11,7,,4,3,Potential Loyalists
38528,1ff723e9-a84d-4f60-9594-bd8f82829a76,10,7,,4,3,Potential Loyalists
38529,4c7193c2-dfe0-48f8-b006-c39f328c3ad8,11,7,,4,3,Potential Loyalists
38530,90aadb40-a5fc-44b3-92eb-5928c0b371c0,10,7,,4,3,Potential Loyalists
38531,3a24195d-a111-4808-99e1-bfb3091c0d3b,10,7,,4,3,Potential Loyalists
38532,c1b1c549-6bee-4189-953f-61aa3c7842f1,11,7,,4,3,Potential Loyalists
38533,60aa6455-088f-4924-8586-7f63e0ff7813,10,7,,4,3,Potential Loyalists
38534,1e0b3dab-4711-40b2-baad-e349e03d3ab9,11,7,,4,3,Potential Loyalists
38535,15035b2b-219a-4940-9691-27e394b3faa6,11,7,,4,3,Potential Loyalists
