project,country,install_date,user_count,buyer,dau,rev,LTV1,LTV3,LTV7
SL,Kyrgyzstan,2020-05-06,7,0,51,0.0,0.0,0.0,0.0
SL,Cayman Islands,2020-05-12,1,0,1,0.0,0.0,0.0,0.0
SL,Malta,2020-05-12,3,0,6,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-05-20,9,0,73,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-04-05,6,0,35,0.0,0.0,0.0,0.0
SL,Tanzania,2020-03-27,2,0,13,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-03-31,2,0,14,0.0,0.0,0.0,0.0
SL,Guyana,2020-05-24,1,0,19,0.0,0.0,0.0,0.0
SL,Serbia,2020-04-10,6,0,16,0.0,0.0,0.0,0.0
SL,São Tomé & Príncipe,2020-05-19,1,0,1,0.0,0.0,0.0,0.0
SL,French Guiana,2020-04-29,2,0,6,0.0,0.0,0.0,0.0
SL,Indonesia,2020-04-17,2597,12,14696,52.497882,3.2613260000000004,14.345291999999999,26.710732999999998
SL,Tonga,2020-04-14,1,0,1,0.0,0.0,0.0,0.0
SL,Israel,2020-03-20,14,0,60,0.0,0.0,0.0,0.0
SL,Grenada,2020-04-18,1,0,4,0.0,0.0,0.0,0.0
SL,Croatia,2020-04-07,1,0,10,0.0,0.0,0.0,0.0
SL,France,2020-04-09,54,2,269,9.80176,0.0,9.80176,9.80176
SL,Mauritius,2020-03-22,3,0,19,0.0,0.0,0.0,0.0
SL,Brazil,2020-04-14,508,1,1754,2.134376,0.0,2.134376,2.134376
SL,South Korea,2020-05-09,186,6,275,355.092554,93.184454,306.243438,306.243438
SL,Mongolia,2020-04-20,15,0,66,0.0,0.0,0.0,0.0
SL,Laos,2020-04-14,64,0,306,0.0,0.0,0.0,0.0
SL,Czechia,2020-04-11,4,0,13,0.0,0.0,0.0,0.0
SL,Panama,2020-05-14,16,0,72,0.0,0.0,0.0,0.0
SL,Australia,2020-05-11,24,1,74,3.257693,0.0,3.257693,3.257693
SL,Yemen,2020-05-23,16,0,155,0.0,0.0,0.0,0.0
SL,Israel,2020-05-07,14,0,45,0.0,0.0,0.0,0.0
SL,Malawi,2020-05-14,3,0,11,0.0,0.0,0.0,0.0
SL,Grenada,2020-03-21,1,0,6,0.0,0.0,0.0,0.0
SL,Bulgaria,2020-04-01,4,0,16,0.0,0.0,0.0,0.0
SL,Albania,2020-05-11,13,0,50,0.0,0.0,0.0,0.0
SL,Mauritania,2020-04-19,4,0,20,0.0,0.0,0.0,0.0
SL,Malawi,2020-05-23,3,0,8,0.0,0.0,0.0,0.0
SL,Guam,2020-05-10,1,0,3,0.0,0.0,0.0,0.0
SL,Uganda,2020-03-28,4,0,27,0.0,0.0,0.0,0.0
SL,Austria,2020-04-16,5,0,24,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-03-29,5,0,16,0.0,0.0,0.0,0.0
SL,Northern Mariana Islands,2020-04-25,1,0,5,0.0,0.0,0.0,0.0
SL,Guyana,2020-05-02,2,0,20,0.0,0.0,0.0,0.0
SL,Cyprus,2020-05-13,5,0,19,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-04-03,3,0,19,0.0,0.0,0.0,0.0
SL,Brazil,2020-04-03,404,1,1757,3.51041,0.0,3.51041,3.51041
SL,Eswatini,2020-05-15,1,0,13,0.0,0.0,0.0,0.0
SL,Equatorial Guinea,2020-05-14,2,0,4,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-04-03,3,0,20,0.0,0.0,0.0,0.0
SL,Niger,2020-03-23,3,0,10,0.0,0.0,0.0,0.0
SL,Cameroon,2020-03-19,7,0,31,0.0,0.0,0.0,0.0
SL,Slovakia,2020-03-26,4,0,13,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-04-13,4,0,20,0.0,0.0,0.0,0.0
SL,Lithuania,2020-05-15,4,0,23,0.0,0.0,0.0,0.0
SL,Fiji,2020-04-28,1,0,9,0.0,0.0,0.0,0.0
SL,Bhutan,2020-04-01,3,0,28,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-04-22,2,0,11,0.0,0.0,0.0,0.0
SL,Curaçao,2020-04-04,1,0,3,0.0,0.0,0.0,0.0
SL,Germany,2020-03-20,58,2,339,16.089983,16.089983,16.089983,16.089983
SL,Ecuador,2020-05-10,178,0,510,0.0,0.0,0.0,0.0
SL,Italy,2020-03-31,34,0,159,0.0,0.0,0.0,0.0
SL,Dominican Republic,2020-05-05,42,0,185,0.0,0.0,0.0,0.0
SL,Benin,2020-05-21,4,0,19,0.0,0.0,0.0,0.0
SL,Tanzania,2020-04-26,5,0,20,0.0,0.0,0.0,0.0
SL,Réunion,2020-04-23,2,0,13,0.0,0.0,0.0,0.0
SL,Maldives,2020-03-31,5,0,19,0.0,0.0,0.0,0.0
SL,Netherlands,2020-05-13,31,0,119,0.0,0.0,0.0,0.0
SL,Seychelles,2020-03-28,1,0,6,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-04-29,6,0,23,0.0,0.0,0.0,0.0
SL,Kosovo,2020-03-21,3,0,7,0.0,0.0,0.0,0.0
SL,Samoa,2020-04-17,2,0,3,0.0,0.0,0.0,0.0
SL,Suriname,2020-03-25,2,0,13,0.0,0.0,0.0,0.0
SL,Bhutan,2020-04-28,4,0,28,0.0,0.0,0.0,0.0
SL,Maldives,2020-04-16,1,0,16,0.0,0.0,0.0,0.0
SL,Kosovo,2020-03-27,2,0,8,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-03-24,5,0,24,0.0,0.0,0.0,0.0
SL,Seychelles,2020-05-03,1,0,5,0.0,0.0,0.0,0.0
SL,Guam,2020-03-31,1,0,6,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-03-23,1,0,8,0.0,0.0,0.0,0.0
SL,Timor-Leste,2020-04-19,4,0,19,0.0,0.0,0.0,0.0
SL,Djibouti,2020-04-18,3,0,5,0.0,0.0,0.0,0.0
SL,Bahamas,2020-04-21,1,0,6,0.0,0.0,0.0,0.0
SL,Austria,2020-04-11,8,0,25,0.0,0.0,0.0,0.0
SL,Suriname,2020-04-12,2,0,15,0.0,0.0,0.0,0.0
SL,Liberia,2020-05-06,3,0,7,0.0,0.0,0.0,0.0
SL,Italy,2020-05-15,40,0,238,0.0,0.0,0.0,0.0
SL,France,2020-05-02,124,3,332,38.193415,26.320574,26.320574,37.12258
SL,Ghana,2020-04-17,17,0,77,0.0,0.0,0.0,0.0
SL,Czechia,2020-05-09,38,0,80,0.0,0.0,0.0,0.0
SL,Tonga,2020-05-14,2,0,7,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-07,5,0,30,0.0,0.0,0.0,0.0
SL,Panama,2020-03-22,14,0,58,0.0,0.0,0.0,0.0
SL,Kyrgyzstan,2020-04-18,17,0,51,0.0,0.0,0.0,0.0
SL,Uzbekistan,2020-03-23,42,0,165,0.0,0.0,0.0,0.0
SL,Djibouti,2020-04-17,2,0,6,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-02,2,0,20,0.0,0.0,0.0,0.0
SL,Togo,2020-05-23,3,0,18,0.0,0.0,0.0,0.0
SL,Taiwan,2020-05-04,12,0,50,0.0,0.0,0.0,0.0
SL,Malta,2020-04-05,1,0,2,0.0,0.0,0.0,0.0
SL,Réunion,2020-04-05,1,0,9,0.0,0.0,0.0,0.0
SL,Austria,2020-04-05,8,0,26,0.0,0.0,0.0,0.0
SL,Dominica,2020-04-30,1,0,1,0.0,0.0,0.0,0.0
SL,Equatorial Guinea,2020-04-20,1,0,1,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-16,2,0,11,0.0,0.0,0.0,0.0
SL,Austria,2020-03-30,5,0,15,0.0,0.0,0.0,0.0
SL,El Salvador,2020-04-06,8,0,65,0.0,0.0,0.0,0.0
SL,Curaçao,2020-04-16,1,0,2,0.0,0.0,0.0,0.0
SL,St. Vincent & Grenadines,2020-05-12,1,0,6,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-04-29,2,0,10,0.0,0.0,0.0,0.0
SL,Denmark,2020-04-22,1,0,7,0.0,0.0,0.0,0.0
SL,Croatia,2020-04-28,3,0,8,0.0,0.0,0.0,0.0
SL,Bosnia & Herzegovina,2020-04-05,3,0,9,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-03-23,2,0,14,0.0,0.0,0.0,0.0
SL,Samoa,2020-05-05,1,0,4,0.0,0.0,0.0,0.0
SL,India,2020-03-26,1451,5,4920,10.833326,5.6502729999999994,10.699815,10.833326
SL,Spain,2020-05-07,111,0,182,0.0,0.0,0.0,0.0
SL,Singapore,2020-05-23,14,0,97,0.0,0.0,0.0,0.0
SL,Kenya,2020-05-13,74,0,185,0.0,0.0,0.0,0.0
SL,Argentina,2020-05-03,107,0,322,0.0,0.0,0.0,0.0
SL,Tunisia,2020-04-09,14,0,69,0.0,0.0,0.0,0.0
SL,Senegal,2020-05-11,31,0,71,0.0,0.0,0.0,0.0
SL,Bhutan,2020-04-06,3,0,37,0.0,0.0,0.0,0.0
SL,Portugal,2020-05-24,6,0,28,0.0,0.0,0.0,0.0
SL,Mauritius,2020-05-11,21,0,48,0.0,0.0,0.0,0.0
SL,Saudi Arabia,2020-05-24,33,0,196,0.0,0.0,0.0,0.0
SL,North Macedonia,2020-05-14,8,0,17,0.0,0.0,0.0,0.0
SL,Gabon,2020-04-20,1,0,15,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-05-23,15,0,64,0.0,0.0,0.0,0.0
SL,Panama,2020-05-15,7,0,56,0.0,0.0,0.0,0.0
SL,Malawi,2020-03-17,2,0,8,0.0,0.0,0.0,0.0
SL,Estonia,2020-04-10,3,0,4,0.0,0.0,0.0,0.0
SL,Australia,2020-03-26,8,0,41,0.0,0.0,0.0,0.0
SL,Madagascar,2020-04-26,2,0,23,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-04-06,2,0,26,0.0,0.0,0.0,0.0
SL,Barbados,2020-04-27,2,0,4,0.0,0.0,0.0,0.0
SL,Mali,2020-05-07,5,0,22,0.0,0.0,0.0,0.0
SL,Oman,2020-04-03,4,0,24,0.0,0.0,0.0,0.0
SL,Austria,2020-03-28,2,0,14,0.0,0.0,0.0,0.0
SL,Sweden,2020-05-07,7,0,23,0.0,0.0,0.0,0.0
SL,Ghana,2020-03-24,6,0,62,0.0,0.0,0.0,0.0
SL,Namibia,2020-03-24,2,0,10,0.0,0.0,0.0,0.0
SL,Guam,2020-04-18,1,0,4,0.0,0.0,0.0,0.0
SL,Malaysia,2020-05-01,398,6,1582,28.444477000000003,7.6596200000000012,14.969364,18.797219000000002
SL,United Kingdom,2020-03-31,26,0,137,0.0,0.0,0.0,0.0
SL,Indonesia,2020-04-07,2668,14,14054,41.640744,9.2275160000000014,21.309468,36.768892
SL,Russia,2020-03-17,153,1,644,2.870833,0.0,1.391085,2.870833
SL,Jordan,2020-04-12,23,0,67,0.0,0.0,0.0,0.0
SL,Indonesia,2020-04-06,3066,16,14155,35.821378,11.683816,25.236552,31.728832
SL,Vanuatu,2020-03-22,1,0,2,0.0,0.0,0.0,0.0
SL,Equatorial Guinea,2020-05-18,1,0,3,0.0,0.0,0.0,0.0
SL,Oman,2020-05-06,5,0,20,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-04-02,6,0,15,0.0,0.0,0.0,0.0
SL,Austria,2020-04-24,5,0,16,0.0,0.0,0.0,0.0
SL,Réunion,2020-03-23,1,0,13,0.0,0.0,0.0,0.0
SL,Switzerland,2020-04-28,2,0,8,0.0,0.0,0.0,0.0
SL,Togo,2020-05-01,5,0,24,0.0,0.0,0.0,0.0
SL,Greece,2020-03-31,9,0,44,0.0,0.0,0.0,0.0
SL,Maldives,2020-05-16,2,0,17,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-03-24,1,0,9,0.0,0.0,0.0,0.0
SL,Martinique,2020-03-18,2,0,9,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-04-25,1,0,11,0.0,0.0,0.0,0.0
SL,Zambia,2020-04-04,2,0,28,0.0,0.0,0.0,0.0
SL,Rwanda,2020-05-11,1,0,4,0.0,0.0,0.0,0.0
SL,Uruguay,2020-05-14,19,0,63,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-05-13,33,0,85,0.0,0.0,0.0,0.0
SL,Jordan,2020-03-25,25,0,81,0.0,0.0,0.0,0.0
SL,Palestine,2020-05-09,59,0,103,0.0,0.0,0.0,0.0
SL,Bolivia,2020-04-08,38,1,256,13.247881,0.0,0.0,4.055011
SL,,2020-03-28,24,0,88,0.0,0.0,0.0,0.0
SL,Belize,2020-04-16,2,0,5,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-02,2,0,15,0.0,0.0,0.0,0.0
SL,Cyprus,2020-04-21,5,0,13,0.0,0.0,0.0,0.0
SL,Madagascar,2020-04-29,2,0,17,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-04-08,2,0,11,0.0,0.0,0.0,0.0
SL,New Zealand,2020-05-18,5,0,29,0.0,0.0,0.0,0.0
SL,Azerbaijan,2020-05-05,8,0,18,0.0,0.0,0.0,0.0
SL,Brunei,2020-05-17,5,0,46,0.0,0.0,0.0,0.0
SL,Austria,2020-04-21,3,0,11,0.0,0.0,0.0,0.0
SL,Barbados,2020-04-07,1,0,5,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-04-07,3,0,12,0.0,0.0,0.0,0.0
SL,New Caledonia,2020-05-12,2,0,7,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-03-25,2,0,25,0.0,0.0,0.0,0.0
SL,Sweden,2020-03-30,1,0,14,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-16,3,0,27,0.0,0.0,0.0,0.0
SL,Mayotte,2020-05-21,1,0,3,0.0,0.0,0.0,0.0
SL,Burundi,2020-03-30,1,0,1,0.0,0.0,0.0,0.0
SL,Netherlands,2020-05-05,8,0,59,0.0,0.0,0.0,0.0
SL,Bolivia,2020-05-12,57,0,295,0.0,0.0,0.0,0.0
SL,Costa Rica,2020-05-10,37,0,116,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-04-28,31,0,141,0.0,0.0,0.0,0.0
SL,Nigeria,2020-04-10,41,0,294,0.0,0.0,0.0,0.0
SL,Somalia,2020-05-13,39,0,82,0.0,0.0,0.0,0.0
SL,Trinidad & Tobago,2020-05-21,10,0,31,0.0,0.0,0.0,0.0
SL,Namibia,2020-04-13,2,0,9,0.0,0.0,0.0,0.0
SL,Italy,2020-03-20,26,0,156,0.0,0.0,0.0,0.0
SL,Japan,2020-05-05,21,0,98,0.0,0.0,0.0,0.0
SL,Taiwan,2020-03-31,10,0,48,0.0,0.0,0.0,0.0
SL,Tajikistan,2020-05-07,7,0,30,0.0,0.0,0.0,0.0
SL,Moldova,2020-03-20,5,0,16,0.0,0.0,0.0,0.0
SL,Dominican Republic,2020-04-17,24,0,125,0.0,0.0,0.0,0.0
SL,Estonia,2020-05-09,7,0,8,0.0,0.0,0.0,0.0
SL,Paraguay,2020-04-15,8,0,33,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-03-29,1,0,20,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-26,5,0,23,0.0,0.0,0.0,0.0
SL,Ireland,2020-04-24,1,0,3,0.0,0.0,0.0,0.0
SL,Uganda,2020-05-17,6,0,45,0.0,0.0,0.0,0.0
SL,Albania,2020-03-23,4,0,16,0.0,0.0,0.0,0.0
SL,Georgia,2020-03-26,4,0,32,0.0,0.0,0.0,0.0
SL,Bahrain,2020-04-05,1,0,8,0.0,0.0,0.0,0.0
SL,Italy,2020-05-19,48,2,188,6.9988119999999991,0.0,6.9988119999999991,6.9988119999999991
SL,Kiribati,2020-04-20,1,0,2,0.0,0.0,0.0,0.0
SL,Guam,2020-05-18,1,0,2,0.0,0.0,0.0,0.0
SL,Equatorial Guinea,2020-04-10,1,0,1,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-04-11,1,0,6,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-04-04,1,0,9,0.0,0.0,0.0,0.0
SL,Slovenia,2020-05-02,1,0,3,0.0,0.0,0.0,0.0
SL,Lithuania,2020-04-14,2,0,9,0.0,0.0,0.0,0.0
SL,Guam,2020-04-29,3,0,8,0.0,0.0,0.0,0.0
SL,China,2020-04-05,55,0,139,0.0,0.0,0.0,0.0
SL,Morocco,2020-05-18,48,0,221,0.0,0.0,0.0,0.0
SL,Nicaragua,2020-04-07,16,0,82,0.0,0.0,0.0,0.0
SL,Myanmar (Burma),2020-04-09,98,0,436,0.0,0.0,0.0,0.0
SL,Argentina,2020-05-18,61,0,331,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-05-09,4,0,21,0.0,0.0,0.0,0.0
SL,Morocco,2020-04-22,43,0,166,0.0,0.0,0.0,0.0
SL,Paraguay,2020-03-31,15,0,50,0.0,0.0,0.0,0.0
SL,Jordan,2020-03-22,13,0,53,0.0,0.0,0.0,0.0
SL,South Sudan,2020-03-20,1,0,2,0.0,0.0,0.0,0.0
SL,Latvia,2020-04-22,4,0,8,0.0,0.0,0.0,0.0
SL,Turkmenistan,2020-03-17,1,0,13,0.0,0.0,0.0,0.0
SL,Puerto Rico,2020-05-22,4,0,9,0.0,0.0,0.0,0.0
SL,Qatar,2020-04-22,1,0,12,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-03-27,2,0,9,0.0,0.0,0.0,0.0
SL,Suriname,2020-05-08,5,0,17,0.0,0.0,0.0,0.0
SL,Burkina Faso,2020-04-27,1,0,15,0.0,0.0,0.0,0.0
SL,Iran,2020-04-06,226,0,1159,0.0,0.0,0.0,0.0
SL,Chile,2020-05-03,47,0,181,0.0,0.0,0.0,0.0
SL,Uzbekistan,2020-05-20,41,0,464,0.0,0.0,0.0,0.0
SL,Sudan,2020-05-21,11,0,110,0.0,0.0,0.0,0.0
SL,Oman,2020-05-08,30,0,53,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-04-27,2,0,19,0.0,0.0,0.0,0.0
SL,Poland,2020-03-22,15,0,100,0.0,0.0,0.0,0.0
SL,Palestine,2020-04-28,10,0,29,0.0,0.0,0.0,0.0
SL,Qatar,2020-03-26,2,0,12,0.0,0.0,0.0,0.0
SL,New Caledonia,2020-05-11,1,0,11,0.0,0.0,0.0,0.0
SL,Paraguay,2020-04-28,8,0,45,0.0,0.0,0.0,0.0
SL,Malta,2020-04-18,1,0,3,0.0,0.0,0.0,0.0
SL,Switzerland,2020-05-23,2,0,12,0.0,0.0,0.0,0.0
SL,Moldova,2020-04-28,4,0,13,0.0,0.0,0.0,0.0
SL,Cyprus,2020-04-15,1,0,3,0.0,0.0,0.0,0.0
SL,Bosnia & Herzegovina,2020-04-08,1,0,6,0.0,0.0,0.0,0.0
SL,Congo - Brazzaville,2020-04-06,2,0,12,0.0,0.0,0.0,0.0
SL,Haiti,2020-04-01,6,0,11,0.0,0.0,0.0,0.0
SL,Barbados,2020-05-11,2,0,6,0.0,0.0,0.0,0.0
SL,Martinique,2020-04-24,1,0,6,0.0,0.0,0.0,0.0
SL,Slovenia,2020-04-15,1,0,4,0.0,0.0,0.0,0.0
SL,Finland,2020-04-26,1,0,8,0.0,0.0,0.0,0.0
SL,Hong Kong,2020-04-18,4,0,22,0.0,0.0,0.0,0.0
SL,Egypt,2020-05-01,435,1,1889,1.586519,1.586519,1.586519,1.586519
SL,Tunisia,2020-04-06,10,0,83,0.0,0.0,0.0,0.0
SL,Sri Lanka,2020-03-23,15,0,58,0.0,0.0,0.0,0.0
SL,Cuba,2020-03-21,10,0,61,0.0,0.0,0.0,0.0
SL,Venezuela,2020-05-19,24,0,220,0.0,0.0,0.0,0.0
SL,Norway,2020-05-03,2,0,15,0.0,0.0,0.0,0.0
SL,Chile,2020-03-31,25,0,141,0.0,0.0,0.0,0.0
SL,Australia,2020-04-23,19,0,53,0.0,0.0,0.0,0.0
SL,Greece,2020-05-06,3,0,39,0.0,0.0,0.0,0.0
SL,Mauritania,2020-04-25,2,0,11,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-18,4,0,29,0.0,0.0,0.0,0.0
SL,Grenada,2020-04-27,1,0,1,0.0,0.0,0.0,0.0
SL,Micronesia,2020-05-08,1,0,2,0.0,0.0,0.0,0.0
SL,Albania,2020-04-27,2,0,19,0.0,0.0,0.0,0.0
SL,Mauritius,2020-03-21,4,0,19,0.0,0.0,0.0,0.0
SL,Cameroon,2020-05-22,4,0,41,0.0,0.0,0.0,0.0
SL,Norway,2020-04-02,3,0,16,0.0,0.0,0.0,0.0
SL,Niger,2020-04-07,2,0,8,0.0,0.0,0.0,0.0
SL,Kuwait,2020-03-20,1,0,16,0.0,0.0,0.0,0.0
SL,Mozambique,2020-04-15,2,0,7,0.0,0.0,0.0,0.0
SL,Iran,2020-05-21,270,0,1898,0.0,0.0,0.0,0.0
SL,Italy,2020-05-03,64,0,205,0.0,0.0,0.0,0.0
SL,Brazil,2020-05-23,432,0,1813,0.0,0.0,0.0,0.0
SL,Laos,2020-03-20,79,0,329,0.0,0.0,0.0,0.0
SL,Pakistan,2020-04-20,109,0,471,0.0,0.0,0.0,0.0
SL,Saudi Arabia,2020-04-07,27,0,176,0.0,0.0,0.0,0.0
SL,Poland,2020-04-18,16,0,85,0.0,0.0,0.0,0.0
SL,Kazakhstan,2020-04-05,37,0,160,0.0,0.0,0.0,0.0
SL,French Polynesia,2020-05-04,2,0,11,0.0,0.0,0.0,0.0
SL,Bahrain,2020-03-22,2,0,15,0.0,0.0,0.0,0.0
SL,New Zealand,2020-05-13,35,1,68,3.297919,0.0,3.297919,3.297919
SL,Czechia,2020-05-20,6,0,39,0.0,0.0,0.0,0.0
SL,Lebanon,2020-04-20,37,0,85,0.0,0.0,0.0,0.0
SL,Senegal,2020-04-24,6,0,21,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-10,8,0,19,0.0,0.0,0.0,0.0
SL,Montenegro,2020-04-28,1,0,3,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-03-19,3,0,28,0.0,0.0,0.0,0.0
SL,Papua New Guinea,2020-03-29,4,0,10,0.0,0.0,0.0,0.0
SL,Zambia,2020-04-12,2,0,26,0.0,0.0,0.0,0.0
SL,Afghanistan,2020-04-21,3,0,27,0.0,0.0,0.0,0.0
SL,Cyprus,2020-05-02,2,0,5,0.0,0.0,0.0,0.0
SL,Germany,2020-04-22,89,4,312,113.373202,21.671844,48.665648000000004,113.373202
SL,Northern Mariana Islands,2020-03-21,1,0,2,0.0,0.0,0.0,0.0
SL,Iran,2020-03-26,170,0,1221,0.0,0.0,0.0,0.0
SL,Ukraine,2020-05-01,65,0,268,0.0,0.0,0.0,0.0
SL,Ukraine,2020-05-15,59,0,441,0.0,0.0,0.0,0.0
SL,Morocco,2020-05-22,43,0,216,0.0,0.0,0.0,0.0
SL,Singapore,2020-04-18,15,0,113,0.0,0.0,0.0,0.0
SL,Suriname,2020-04-08,1,0,11,0.0,0.0,0.0,0.0
SL,Paraguay,2020-05-21,7,0,36,0.0,0.0,0.0,0.0
SL,Canada,2020-05-17,9,0,73,0.0,0.0,0.0,0.0
SL,Cambodia,2020-04-06,68,0,344,0.0,0.0,0.0,0.0
SL,Palestine,2020-05-22,8,0,55,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-22,4,0,26,0.0,0.0,0.0,0.0
SL,Guyana,2020-04-12,4,0,26,0.0,0.0,0.0,0.0
SL,Bhutan,2020-04-17,5,0,29,0.0,0.0,0.0,0.0
SL,Togo,2020-03-20,3,0,16,0.0,0.0,0.0,0.0
SL,Slovenia,2020-04-02,1,0,6,0.0,0.0,0.0,0.0
SL,Panama,2020-05-16,4,0,53,0.0,0.0,0.0,0.0
SL,Bahrain,2020-04-09,2,0,14,0.0,0.0,0.0,0.0
SL,Slovenia,2020-03-27,1,0,1,0.0,0.0,0.0,0.0
SL,St. Vincent & Grenadines,2020-04-06,1,0,3,0.0,0.0,0.0,0.0
SL,Canada,2020-04-07,7,0,65,0.0,0.0,0.0,0.0
SL,Iran,2020-04-08,210,0,1061,0.0,0.0,0.0,0.0
SL,Spain,2020-03-21,33,0,112,0.0,0.0,0.0,0.0
SL,El Salvador,2020-05-06,14,0,75,0.0,0.0,0.0,0.0
SL,Iraq,2020-03-21,191,0,719,0.0,0.0,0.0,0.0
SL,Armenia,2020-04-11,4,0,8,0.0,0.0,0.0,0.0
SL,Taiwan,2020-04-30,14,0,50,0.0,0.0,0.0,0.0
SL,Congo - Kinshasa,2020-03-24,10,0,34,0.0,0.0,0.0,0.0
SL,China,2020-05-09,23,0,71,0.0,0.0,0.0,0.0
SL,Armenia,2020-04-21,4,0,16,0.0,0.0,0.0,0.0
SL,Mali,2020-03-19,4,0,14,0.0,0.0,0.0,0.0
SL,El Salvador,2020-03-19,5,0,47,0.0,0.0,0.0,0.0
SL,Lithuania,2020-04-30,3,0,10,0.0,0.0,0.0,0.0
SL,Burundi,2020-05-14,2,0,6,0.0,0.0,0.0,0.0
SL,Chad,2020-03-29,1,0,3,0.0,0.0,0.0,0.0
SL,Curaçao,2020-05-13,1,0,6,0.0,0.0,0.0,0.0
SL,Croatia,2020-05-24,2,0,15,0.0,0.0,0.0,0.0
SL,Gabon,2020-05-21,2,0,11,0.0,0.0,0.0,0.0
SL,Cuba,2020-04-27,2,0,31,0.0,0.0,0.0,0.0
SL,Nepal,2020-05-01,64,0,211,0.0,0.0,0.0,0.0
SL,Russia,2020-03-19,166,0,709,0.0,0.0,0.0,0.0
SL,Nepal,2020-05-13,384,0,817,0.0,0.0,0.0,0.0
SL,South Africa,2020-05-02,33,0,190,0.0,0.0,0.0,0.0
SL,United Arab Emirates,2020-05-04,21,1,79,5.170231,0.0,0.0,5.170231
SL,Armenia,2020-03-28,6,0,14,0.0,0.0,0.0,0.0
SL,St. Vincent & Grenadines,2020-03-24,1,0,3,0.0,0.0,0.0,0.0
SL,Syria,2020-04-12,22,0,109,0.0,0.0,0.0,0.0
SL,Denmark,2020-04-29,1,0,3,0.0,0.0,0.0,0.0
SL,Oman,2020-04-10,3,0,21,0.0,0.0,0.0,0.0
SL,New Zealand,2020-04-01,4,0,23,0.0,0.0,0.0,0.0
SL,Mayotte,2020-03-21,1,0,5,0.0,0.0,0.0,0.0
SL,Zimbabwe,2020-05-11,5,0,13,0.0,0.0,0.0,0.0
SL,Finland,2020-05-24,2,0,10,0.0,0.0,0.0,0.0
SL,Guadeloupe,2020-04-05,1,0,10,0.0,0.0,0.0,0.0
SL,Western Sahara,2020-05-01,1,0,1,0.0,0.0,0.0,0.0
SL,Niger,2020-03-18,1,0,9,0.0,0.0,0.0,0.0
SL,,2020-03-23,23,1,82,1.007439,0.0,0.0,0.0
SL,Anguilla,2020-03-18,1,0,1,0.0,0.0,0.0,0.0
SL,India,2020-04-08,1714,13,5392,17.985325,4.878913,13.276936,15.898470999999997
SL,Pakistan,2020-04-17,124,0,460,0.0,0.0,0.0,0.0
SL,Peru,2020-04-05,107,1,674,9.632634,0.0,9.632634,9.632634
SL,Sri Lanka,2020-03-27,16,0,63,0.0,0.0,0.0,0.0
SL,Italy,2020-05-02,64,0,216,0.0,0.0,0.0,0.0
SL,Mauritius,2020-04-08,4,0,12,0.0,0.0,0.0,0.0
SL,Côte d’Ivoire,2020-04-08,8,0,48,0.0,0.0,0.0,0.0
SL,Ethiopia,2020-03-28,9,0,32,0.0,0.0,0.0,0.0
SL,Slovakia,2020-04-03,3,0,8,0.0,0.0,0.0,0.0
SL,Switzerland,2020-03-17,1,0,18,0.0,0.0,0.0,0.0
SL,Ireland,2020-03-25,3,0,14,0.0,0.0,0.0,0.0
